symbol,report_date
CVNA,2021-11-04
CVNA,2022-02-24
CVNA,2022-04-20
CVNA,2022-08-04
CVNA,2022-11-03
CVNA,2023-02-23
CVNA,2023-05-04
CVNA,2023-07-19
CVNA,2023-11-02
CVNA,2024-02-22
CVNA,2024-04-30
CVNA,2024-07-30
CVNA,2024-10-30
CVNA,2025-02-19
CVNA,2025-05-07
CVNA,2025-07-30
CVNA,2025-10-29
CVNA,2026-02-18
CVNA,2026-04-29
CVS,1996-04-23
CVS,1996-07-23
CVS,1996-10-22
CVS,1997-02-05
CVS,1997-04-24
CVS,1997-07-28
CVS,1997-10-22
CVS,1998-02-09
CVS,1998-05-06
CVS,1998-07-29
CVS,1998-10-28
CVS,1999-01-28
CVS,1999-04-28
CVS,1999-07-28
CVS,1999-10-27
CVS,2000-02-08
CVS,2000-05-09
CVS,2000-08-01
CVS,2000-10-30
CVS,2001-02-06
CVS,2001-05-02
CVS,2001-07-31
CVS,2001-10-30
CVS,2002-02-05
CVS,2002-05-08
CVS,2002-07-31
CVS,2002-10-30
CVS,2003-02-04
CVS,2003-05-06
CVS,2003-07-30
CVS,2003-10-29
CVS,2004-02-12
CVS,2004-05-05
CVS,2004-08-04
CVS,2004-11-04
CVS,2005-02-02
CVS,2005-05-05
CVS,2005-08-03
CVS,2005-11-03
CVS,2006-02-02
CVS,2006-05-04
CVS,2006-08-03
CVS,2006-11-01
CVS,2007-02-01
CVS,2007-05-08
CVS,2007-08-02
CVS,2007-11-01
CVS,2008-01-31
CVS,2008-05-01
CVS,2008-07-31
CVS,2008-10-30
CVS,2009-02-19
CVS,2009-05-05
CVS,2009-08-04
CVS,2009-11-05
CVS,2010-02-08
CVS,2010-05-04
CVS,2010-07-28
CVS,2010-11-03
CVS,2011-02-03
CVS,2011-05-05
CVS,2011-08-04
CVS,2011-11-03
CVS,2012-02-08
CVS,2012-05-02
CVS,2012-08-07
CVS,2012-11-06
CVS,2013-02-06
CVS,2013-05-01
CVS,2013-08-06
CVS,2013-11-05
CVS,2014-02-11
CVS,2014-05-02
CVS,2014-08-05
CVS,2014-11-04
CVS,2015-02-10
CVS,2015-05-01
CVS,2015-08-04
CVS,2015-10-30
CVS,2016-02-09
CVS,2016-05-03
CVS,2016-08-02
CVS,2016-11-08
CVS,2017-02-09
CVS,2017-05-02
CVS,2017-08-08
CVS,2017-11-06
CVS,2018-02-08
CVS,2018-05-02
CVS,2018-08-08
CVS,2018-11-06
CVS,2019-02-20
CVS,2019-05-01
CVS,2019-08-07
CVS,2019-11-06
CVS,2020-02-12
CVS,2020-05-06
CVS,2020-08-05
CVS,2020-11-06
CVS,2021-02-16
CVS,2021-05-04
CVS,2021-08-04
CVS,2021-11-03
CVS,2022-02-09
CVS,2022-05-04
CVS,2022-08-03
CVS,2022-11-02
CVS,2023-02-08
CVS,2023-05-03
CVS,2023-08-02
CVS,2023-11-01
CVS,2024-02-07
CVS,2024-05-01
CVS,2024-08-07
CVS,2024-11-06
CVS,2025-02-12
CVS,2025-05-01
CVS,2025-07-31
CVS,2025-10-29
CVS,2026-02-10
CVS,2026-05-06
CVX,1996-04-22
CVX,1996-07-22
CVX,1996-10-21
CVX,1997-01-24
CVX,1997-04-23
CVX,1997-07-23
CVX,1997-10-22
CVX,1998-01-22
CVX,1998-04-23
CVX,1998-07-23
CVX,1998-10-22
CVX,1999-01-25
CVX,1999-04-22
CVX,1999-07-23
CVX,1999-10-25
CVX,2000-01-25
CVX,2000-04-26
CVX,2000-07-25
CVX,2000-10-24
CVX,2001-01-24
CVX,2001-04-25
CVX,2001-07-24
CVX,2001-10-25
CVX,2002-01-29
CVX,2002-04-25
CVX,2002-07-30
CVX,2002-10-31
CVX,2003-01-31
CVX,2003-05-02
CVX,2003-08-01
CVX,2003-10-31
CVX,2004-01-30
CVX,2004-04-30
CVX,2004-07-30
CVX,2004-10-29
CVX,2005-01-28
CVX,2005-04-29
CVX,2005-07-29
CVX,2005-10-28
CVX,2006-01-27
CVX,2006-04-28
CVX,2006-07-28
CVX,2006-10-27
CVX,2007-02-02
CVX,2007-04-27
CVX,2007-07-27
CVX,2007-11-02
CVX,2008-02-01
CVX,2008-05-02
CVX,2008-08-01
CVX,2008-10-31
CVX,2009-01-30
CVX,2009-05-01
CVX,2009-07-31
CVX,2009-10-30
CVX,2010-01-29
CVX,2010-04-30
CVX,2010-07-30
CVX,2010-10-29
CVX,2011-01-28
CVX,2011-04-29
CVX,2011-07-29
CVX,2011-10-28
CVX,2012-01-27
CVX,2012-04-27
CVX,2012-07-27
CVX,2012-11-02
CVX,2013-02-01
CVX,2013-04-26
CVX,2013-08-02
CVX,2013-11-01
CVX,2014-01-31
CVX,2014-05-02
CVX,2014-08-01
CVX,2014-10-31
CVX,2015-01-30
CVX,2015-05-01
CVX,2015-07-31
CVX,2015-10-30
CVX,2016-01-29
CVX,2016-04-29
CVX,2016-07-29
CVX,2016-10-28
CVX,2017-01-27
CVX,2017-04-28
CVX,2017-07-28
CVX,2017-10-27
CVX,2018-02-02
CVX,2018-04-27
CVX,2018-07-27
CVX,2018-11-02
CVX,2019-02-01
CVX,2019-04-26
CVX,2019-08-02
CVX,2019-11-01
CVX,2020-01-31
CVX,2020-05-01
CVX,2020-07-31
CVX,2020-10-30
CVX,2021-01-29
CVX,2021-04-30
CVX,2021-07-30
CVX,2021-10-29
CVX,2022-01-28
CVX,2022-04-29
CVX,2022-07-29
CVX,2022-10-28
CVX,2023-01-27
CVX,2023-04-28
CVX,2023-07-28
CVX,2023-10-27
CVX,2024-02-02
CVX,2024-04-26
CVX,2024-08-02
CVX,2024-11-01
CVX,2025-01-31
CVX,2025-05-02
CVX,2025-08-01
CVX,2025-10-31
CVX,2026-01-30
CVX,2026-05-01
CZR,1998-03-31
CZR,1998-06-30
CZR,1998-09-30
CZR,1998-12-31
CZR,1999-03-31
CZR,1999-06-30
CZR,1999-09-30
CZR,1999-12-31
CZR,2000-03-31
CZR,2000-06-30
CZR,2000-09-30
CZR,2000-12-31
CZR,2001-03-31
CZR,2001-06-30
CZR,2001-10-30
CZR,2002-04-30
CZR,2002-08-09
CZR,2002-11-06
CZR,2003-03-10
CZR,2003-05-06
CZR,2003-07-31
CZR,2003-11-07
CZR,2004-03-10
CZR,2004-05-07
CZR,2004-07-22
CZR,2004-11-08
CZR,2005-03-11
CZR,2005-05-09
CZR,2005-07-21
CZR,2005-11-07
CZR,2006-03-30
CZR,2006-05-11
CZR,2006-08-03
CZR,2006-11-06
CZR,2007-05-16
CZR,2007-08-09
CZR,2007-11-08
CZR,2008-05-12
CZR,2008-07-30
CZR,2008-10-31
CZR,2009-03-13
CZR,2009-05-08
CZR,2009-08-13
CZR,2009-11-05
CZR,2010-03-15
CZR,2010-05-11
CZR,2010-08-09
CZR,2010-11-08
CZR,2011-03-11
CZR,2011-05-06
CZR,2011-08-05
CZR,2011-11-04
CZR,2012-03-09
CZR,2012-05-01
CZR,2012-08-06
CZR,2012-10-31
CZR,2013-02-25
CZR,2013-05-01
CZR,2013-07-29
CZR,2013-10-29
CZR,2014-03-11
CZR,2014-05-07
CZR,2014-08-11
CZR,2014-11-14
CZR,2015-03-16
CZR,2015-05-11
CZR,2015-08-05
CZR,2015-10-26
CZR,2016-03-10
CZR,2016-05-05
CZR,2016-08-04
CZR,2016-11-03
CZR,2017-03-09
CZR,2017-05-04
CZR,2017-08-08
CZR,2017-11-02
CZR,2018-02-22
CZR,2018-05-03
CZR,2018-08-02
CZR,2018-11-08
CZR,2019-02-27
CZR,2019-05-02
CZR,2019-08-06
CZR,2019-11-06
CZR,2020-02-26
CZR,2020-05-11
CZR,2020-08-06
CZR,2020-11-05
CZR,2021-02-25
CZR,2021-05-04
CZR,2021-08-03
CZR,2021-11-02
CZR,2022-02-22
CZR,2022-05-03
CZR,2022-08-02
CZR,2022-11-01
CZR,2023-02-21
CZR,2023-05-02
CZR,2023-08-01
CZR,2023-10-31
CZR,2024-02-20
CZR,2024-04-30
CZR,2024-07-30
CZR,2024-10-29
CZR,2025-02-25
CZR,2025-04-29
CZR,2025-07-29
CZR,2025-10-28
CZR,2026-02-17
CZR,2026-04-28
D,1996-10-18
D,1997-01-24
D,1997-04-18
D,1997-07-21
D,1997-10-17
D,1998-01-23
D,1998-04-17
D,1998-07-20
D,1998-10-16
D,1999-01-22
D,1999-04-16
D,1999-07-19
D,1999-10-15
D,2000-01-28
D,2000-04-25
D,2000-07-21
D,2000-10-18
D,2001-01-26
D,2001-04-20
D,2001-07-20
D,2001-10-17
D,2002-01-24
D,2002-04-18
D,2002-07-18
D,2002-10-14
D,2003-01-23
D,2003-04-16
D,2003-07-17
D,2003-10-21
D,2004-01-23
D,2004-04-20
D,2004-07-27
D,2004-10-21
D,2005-01-27
D,2005-05-04
D,2005-08-03
D,2005-11-02
D,2006-01-26
D,2006-05-03
D,2006-08-03
D,2006-11-01
D,2007-01-31
D,2007-05-02
D,2007-08-01
D,2007-11-01
D,2008-01-30
D,2008-05-01
D,2008-07-31
D,2008-10-30
D,2009-01-29
D,2009-04-30
D,2009-07-31
D,2009-10-30
D,2010-01-28
D,2010-04-29
D,2010-07-28
D,2010-10-29
D,2011-01-28
D,2011-04-28
D,2011-07-28
D,2011-10-28
D,2012-01-27
D,2012-04-26
D,2012-08-01
D,2012-10-25
D,2013-01-31
D,2013-04-25
D,2013-08-06
D,2013-11-05
D,2014-01-31
D,2014-04-30
D,2014-07-30
D,2014-10-31
D,2015-02-06
D,2015-05-04
D,2015-08-05
D,2015-11-02
D,2016-02-01
D,2016-05-04
D,2016-08-03
D,2016-10-31
D,2017-02-01
D,2017-05-04
D,2017-08-02
D,2017-10-30
D,2018-01-29
D,2018-04-27
D,2018-08-01
D,2018-11-01
D,2019-02-01
D,2019-05-03
D,2019-07-31
D,2019-11-01
D,2020-02-11
D,2020-05-05
D,2020-07-31
D,2020-11-05
D,2021-02-12
D,2021-05-04
D,2021-08-06
D,2021-11-05
D,2022-02-11
D,2022-05-05
D,2022-08-08
D,2022-11-04
D,2023-02-08
D,2023-05-05
D,2023-08-04
D,2023-11-03
D,2024-02-22
D,2024-05-02
D,2024-08-01
D,2024-11-01
D,2025-02-12
D,2025-05-01
D,2025-08-01
D,2025-10-31
D,2026-02-23
D,2026-05-01
DAL,1996-04-25
DAL,1996-07-19
DAL,1996-10-24
DAL,1997-01-23
DAL,1997-04-24
DAL,1997-07-24
DAL,1997-10-23
DAL,1998-01-21
DAL,1998-04-20
DAL,1998-07-16
DAL,1998-10-15
DAL,1999-01-19
DAL,1999-04-15
DAL,1999-07-19
DAL,1999-10-18
DAL,2000-01-18
DAL,2000-04-18
DAL,2000-07-20
DAL,2000-10-17
DAL,2001-01-18
DAL,2001-04-18
DAL,2001-07-19
DAL,2001-11-01
DAL,2002-01-31
DAL,2002-04-16
DAL,2002-07-18
DAL,2002-10-15
DAL,2003-01-16
DAL,2003-04-17
DAL,2003-07-17
DAL,2003-10-14
DAL,2004-01-14
DAL,2004-04-14
DAL,2004-07-19
DAL,2004-10-20
DAL,2005-01-20
DAL,2005-04-21
DAL,2005-07-21
DAL,2005-11-10
DAL,2006-02-14
DAL,2006-05-11
DAL,2006-08-11
DAL,2006-11-13
DAL,2007-02-15
DAL,2007-04-27
DAL,2007-07-18
DAL,2007-10-16
DAL,2008-01-23
DAL,2008-04-23
DAL,2008-07-16
DAL,2008-10-15
DAL,2009-01-27
DAL,2009-04-21
DAL,2009-07-22
DAL,2009-10-22
DAL,2010-01-26
DAL,2010-04-20
DAL,2010-07-19
DAL,2010-10-20
DAL,2011-01-18
DAL,2011-04-26
DAL,2011-07-27
DAL,2011-10-25
DAL,2012-01-25
DAL,2012-04-25
DAL,2012-07-25
DAL,2012-10-24
DAL,2013-01-22
DAL,2013-04-23
DAL,2013-07-24
DAL,2013-10-22
DAL,2014-01-21
DAL,2014-04-23
DAL,2014-07-23
DAL,2014-10-16
DAL,2015-01-20
DAL,2015-04-15
DAL,2015-07-15
DAL,2015-10-14
DAL,2016-01-19
DAL,2016-04-14
DAL,2016-07-14
DAL,2016-10-13
DAL,2017-01-12
DAL,2017-04-12
DAL,2017-07-13
DAL,2017-10-11
DAL,2018-01-11
DAL,2018-04-12
DAL,2018-07-12
DAL,2018-10-11
DAL,2019-01-15
DAL,2019-04-10
DAL,2019-07-11
DAL,2019-10-10
DAL,2020-01-14
DAL,2020-04-22
DAL,2020-07-14
DAL,2020-10-13
DAL,2021-01-14
DAL,2021-04-15
DAL,2021-07-14
DAL,2021-10-13
DAL,2022-01-13
DAL,2022-04-13
DAL,2022-07-13
DAL,2022-10-13
DAL,2023-01-13
DAL,2023-04-13
DAL,2023-07-13
DAL,2023-10-12
DAL,2024-01-12
DAL,2024-04-10
DAL,2024-07-11
DAL,2024-10-10
DAL,2025-01-10
DAL,2025-04-09
DAL,2025-07-10
DAL,2025-10-09
DAL,2026-01-13
DAL,2026-04-08
DASH,2019-09-30
DASH,2019-12-31
DASH,2020-09-02
DASH,2020-12-09
DASH,2021-02-25
DASH,2021-05-13
DASH,2021-08-12
DASH,2021-11-09
DASH,2022-02-16
DASH,2022-05-05
DASH,2022-08-04
DASH,2022-11-03
DASH,2023-02-16
DASH,2023-05-04
DASH,2023-08-02
DASH,2023-11-01
DASH,2024-02-15
DASH,2024-05-01
DASH,2024-08-01
DASH,2024-10-30
DASH,2025-02-11
DASH,2025-05-06
DASH,2025-08-06
DASH,2025-11-05
DASH,2026-02-18
DASH,2026-05-06
DD,1998-03-31
DD,1998-06-30
DD,1998-09-30
DD,1998-12-31
DD,1999-03-31
DD,1999-06-30
DD,1999-09-30
DD,1999-12-31
DD,2000-03-31
DD,2000-06-30
DD,2000-09-30
DD,2000-12-31
DD,2001-03-31
DD,2001-06-30
DD,2001-10-25
DD,2002-01-31
DD,2002-04-25
DD,2002-07-25
DD,2002-10-24
DD,2003-01-30
DD,2003-04-24
DD,2003-07-24
DD,2003-10-23
DD,2004-01-29
DD,2004-04-29
DD,2004-07-29
DD,2004-10-28
DD,2005-01-27
DD,2005-04-28
DD,2005-07-28
DD,2005-10-27
DD,2006-01-26
DD,2006-04-27
DD,2006-07-27
DD,2006-10-26
DD,2007-01-25
DD,2007-04-26
DD,2007-07-26
DD,2007-10-25
DD,2008-01-29
DD,2008-04-24
DD,2008-07-24
DD,2008-10-23
DD,2009-02-03
DD,2009-04-30
DD,2009-07-30
DD,2009-10-22
DD,2010-02-02
DD,2010-04-28
DD,2010-08-03
DD,2010-10-28
DD,2011-02-03
DD,2011-04-28
DD,2011-07-27
DD,2011-10-27
DD,2012-02-02
DD,2012-04-26
DD,2012-07-26
DD,2012-10-23
DD,2013-01-31
DD,2013-04-25
DD,2013-07-25
DD,2013-10-24
DD,2014-01-29
DD,2014-04-23
DD,2014-07-23
DD,2014-10-22
DD,2015-01-29
DD,2015-04-23
DD,2015-07-23
DD,2015-10-22
DD,2016-02-02
DD,2016-04-26
DD,2016-07-26
DD,2016-10-25
DD,2017-01-24
DD,2017-04-25
DD,2017-07-27
DD,2017-11-02
DD,2018-02-01
DD,2018-05-03
DD,2018-08-02
DD,2018-11-01
DD,2019-01-31
DD,2019-05-02
DD,2019-08-01
DD,2019-10-31
DD,2020-01-30
DD,2020-05-05
DD,2020-07-30
DD,2020-10-29
DD,2021-02-09
DD,2021-05-04
DD,2021-08-03
DD,2021-11-02
DD,2022-02-08
DD,2022-05-03
DD,2022-08-02
DD,2022-11-08
DD,2023-02-07
DD,2023-05-02
DD,2023-08-02
DD,2023-11-01
DD,2024-02-06
DD,2024-05-01
DD,2024-07-31
DD,2024-11-05
DD,2025-02-11
DD,2025-05-02
DD,2025-08-05
DD,2025-11-06
DD,2026-02-10
DD,2026-05-05
DDOG,2019-07-30
DDOG,2019-11-12
DDOG,2020-02-13
DDOG,2020-05-11
DDOG,2020-08-06
DDOG,2020-11-10
DDOG,2021-02-11
DDOG,2021-05-06
DDOG,2021-08-05
DDOG,2021-11-04
DDOG,2022-02-10
DDOG,2022-05-05
DDOG,2022-08-04
DDOG,2022-11-03
DDOG,2023-02-16
DDOG,2023-05-04
DDOG,2023-08-08
DDOG,2023-11-07
DDOG,2024-02-13
DDOG,2024-05-07
DDOG,2024-08-08
DDOG,2024-11-07
DDOG,2025-02-13
DDOG,2025-05-06
DDOG,2025-08-07
DDOG,2025-11-06
DDOG,2026-02-10
DDOG,2026-05-07
DE,1996-05-14
DE,1996-08-12
DE,1996-11-26
DE,1997-02-11
DE,1997-05-13
DE,1997-08-12
DE,1997-11-25
DE,1998-02-17
DE,1998-05-19
DE,1998-08-18
DE,1998-11-24
DE,1999-02-16
DE,1999-05-18
DE,1999-08-17
DE,1999-11-23
DE,2000-02-15
DE,2000-05-16
DE,2000-08-15
DE,2000-11-21
DE,2001-02-13
DE,2001-05-15
DE,2001-08-14
DE,2001-11-20
DE,2002-02-12
DE,2002-05-14
DE,2002-08-13
DE,2002-11-19
DE,2003-02-11
DE,2003-05-13
DE,2003-08-12
DE,2003-11-25
DE,2004-02-17
DE,2004-05-18
DE,2004-08-17
DE,2004-11-23
DE,2005-02-15
DE,2005-05-17
DE,2005-08-16
DE,2005-11-22
DE,2006-02-14
DE,2006-05-16
DE,2006-08-15
DE,2006-11-21
DE,2007-02-14
DE,2007-05-16
DE,2007-08-15
DE,2007-11-21
DE,2008-02-13
DE,2008-05-14
DE,2008-08-13
DE,2008-11-26
DE,2009-02-18
DE,2009-05-20
DE,2009-08-19
DE,2009-11-25
DE,2010-02-17
DE,2010-05-19
DE,2010-08-18
DE,2010-11-24
DE,2011-02-16
DE,2011-05-18
DE,2011-08-17
DE,2011-11-23
DE,2012-02-15
DE,2012-05-16
DE,2012-08-15
DE,2012-11-21
DE,2013-02-13
DE,2013-05-15
DE,2013-08-14
DE,2013-11-20
DE,2014-02-12
DE,2014-05-14
DE,2014-08-13
DE,2014-11-26
DE,2015-02-20
DE,2015-05-22
DE,2015-08-21
DE,2015-11-25
DE,2016-02-19
DE,2016-05-20
DE,2016-08-19
DE,2016-11-23
DE,2017-02-17
DE,2017-05-19
DE,2017-08-18
DE,2017-11-22
DE,2018-02-16
DE,2018-05-18
DE,2018-08-17
DE,2018-11-21
DE,2019-02-15
DE,2019-05-17
DE,2019-08-16
DE,2019-11-27
DE,2020-02-21
DE,2020-05-22
DE,2020-08-21
DE,2020-11-25
DE,2021-02-19
DE,2021-05-21
DE,2021-08-20
DE,2021-11-24
DE,2022-02-18
DE,2022-05-20
DE,2022-08-19
DE,2022-11-23
DE,2023-02-17
DE,2023-05-19
DE,2023-08-18
DE,2023-11-22
DE,2024-02-15
DE,2024-05-16
DE,2024-08-15
DE,2024-11-21
DE,2025-02-13
DE,2025-05-15
DE,2025-08-14
DE,2025-11-26
DE,2026-02-19
DE,2026-05-21
DECK,1996-05-02
DECK,1996-07-25
DECK,1996-10-24
DECK,1997-02-20
DECK,1997-04-24
DECK,1997-07-24
DECK,1997-10-16
DECK,1998-02-19
DECK,1998-04-23
DECK,1998-07-23
DECK,1998-10-22
DECK,1999-02-25
DECK,1999-04-22
DECK,1999-06-30
DECK,1999-09-30
DECK,1999-12-31
DECK,2000-03-31
DECK,2000-06-30
DECK,2000-10-26
DECK,2001-02-22
DECK,2001-04-26
DECK,2001-07-26
DECK,2001-10-25
DECK,2001-12-31
DECK,2002-04-25
DECK,2002-06-30
DECK,2002-10-24
DECK,2003-02-27
DECK,2003-04-24
DECK,2003-07-24
DECK,2003-10-22
DECK,2004-02-26
DECK,2004-04-15
DECK,2004-07-22
DECK,2004-10-21
DECK,2005-02-24
DECK,2005-04-21
DECK,2005-07-21
DECK,2005-10-27
DECK,2006-02-28
DECK,2006-04-27
DECK,2006-07-27
DECK,2006-10-26
DECK,2007-02-27
DECK,2007-04-26
DECK,2007-07-26
DECK,2007-10-25
DECK,2008-02-28
DECK,2008-04-24
DECK,2008-08-07
DECK,2008-10-23
DECK,2009-02-26
DECK,2009-04-23
DECK,2009-07-23
DECK,2009-10-22
DECK,2010-02-25
DECK,2010-04-22
DECK,2010-07-22
DECK,2010-10-28
DECK,2011-02-24
DECK,2011-04-28
DECK,2011-07-28
DECK,2011-10-27
DECK,2012-02-23
DECK,2012-04-26
DECK,2012-07-26
DECK,2012-10-25
DECK,2013-02-28
DECK,2013-04-25
DECK,2013-07-25
DECK,2013-10-24
DECK,2014-02-27
DECK,2014-04-24
DECK,2014-07-24
DECK,2014-10-23
DECK,2015-01-29
DECK,2015-05-28
DECK,2015-07-30
DECK,2015-10-29
DECK,2016-02-04
DECK,2016-05-26
DECK,2016-07-28
DECK,2016-10-27
DECK,2017-02-02
DECK,2017-05-25
DECK,2017-07-27
DECK,2017-10-26
DECK,2018-02-01
DECK,2018-05-24
DECK,2018-07-26
DECK,2018-10-25
DECK,2019-01-31
DECK,2019-05-23
DECK,2019-07-25
DECK,2019-10-24
DECK,2020-01-30
DECK,2020-05-21
DECK,2020-07-30
DECK,2020-10-29
DECK,2021-02-04
DECK,2021-05-20
DECK,2021-07-29
DECK,2021-10-28
DECK,2022-02-03
DECK,2022-05-19
DECK,2022-07-28
DECK,2022-10-27
DECK,2023-02-02
DECK,2023-05-25
DECK,2023-07-27
DECK,2023-10-26
DECK,2024-02-01
DECK,2024-05-23
DECK,2024-07-25
DECK,2024-10-24
DECK,2025-01-30
DECK,2025-05-22
DECK,2025-07-24
DECK,2025-10-23
DECK,2026-01-29
DECK,2026-05-21
DELL,2016-12-09
DELL,2017-03-30
DELL,2017-06-08
DELL,2017-09-07
DELL,2017-12-07
DELL,2018-03-08
DELL,2018-06-04
DELL,2018-09-06
DELL,2018-11-29
DELL,2019-03-29
DELL,2019-05-30
DELL,2019-08-29
DELL,2019-11-26
DELL,2020-02-27
DELL,2020-05-28
DELL,2020-08-27
DELL,2020-11-24
DELL,2021-02-25
DELL,2021-05-27
DELL,2021-08-26
DELL,2021-11-23
DELL,2022-02-24
DELL,2022-05-26
DELL,2022-08-25
DELL,2022-11-21
DELL,2023-03-02
DELL,2023-06-01
DELL,2023-08-31
DELL,2023-11-30
DELL,2024-02-29
DELL,2024-05-30
DELL,2024-08-29
DELL,2024-11-26
DELL,2025-02-27
DELL,2025-05-29
DELL,2025-08-28
DELL,2025-11-25
DELL,2026-02-26
DELL,2026-05-28
DG,1996-03-12
DG,1996-05-14
DG,1996-08-13
DG,1996-11-12
DG,1997-03-05
DG,1997-05-13
DG,1997-08-12
DG,1997-11-11
DG,1998-02-24
DG,1998-05-12
DG,1998-08-11
DG,1998-11-10
DG,1999-02-23
DG,1999-05-11
DG,1999-08-11
DG,1999-11-09
DG,2000-02-22
DG,2000-05-09
DG,2000-08-08
DG,2000-11-06
DG,2001-02-26
DG,2002-01-23
DG,2002-03-18
DG,2002-05-30
DG,2002-08-28
DG,2002-11-26
DG,2003-03-17
DG,2003-05-29
DG,2003-08-28
DG,2003-12-04
DG,2004-03-15
DG,2004-05-27
DG,2004-08-26
DG,2004-12-01
DG,2005-03-17
DG,2005-05-26
DG,2005-08-25
DG,2005-11-22
DG,2006-03-21
DG,2006-06-01
DG,2006-08-31
DG,2006-12-12
DG,2007-03-26
DG,2007-06-07
DG,2009-12-10
DG,2010-03-31
DG,2010-06-08
DG,2010-08-31
DG,2010-12-06
DG,2011-03-22
DG,2011-06-01
DG,2011-08-30
DG,2011-12-05
DG,2012-03-22
DG,2012-06-04
DG,2012-09-05
DG,2012-12-11
DG,2013-03-25
DG,2013-06-04
DG,2013-09-04
DG,2013-12-05
DG,2014-03-13
DG,2014-06-03
DG,2014-08-28
DG,2014-12-04
DG,2015-03-12
DG,2015-06-02
DG,2015-08-27
DG,2015-12-03
DG,2016-03-10
DG,2016-05-26
DG,2016-08-25
DG,2016-12-01
DG,2017-03-16
DG,2017-06-01
DG,2017-08-31
DG,2017-12-07
DG,2018-03-15
DG,2018-05-31
DG,2018-08-30
DG,2018-12-04
DG,2019-03-14
DG,2019-05-30
DG,2019-08-29
DG,2019-12-05
DG,2020-03-12
DG,2020-05-28
DG,2020-08-27
DG,2020-12-03
DG,2021-03-18
DG,2021-05-27
DG,2021-08-26
DG,2021-12-02
DG,2022-03-17
DG,2022-05-26
DG,2022-08-25
DG,2022-12-01
DG,2023-03-16
DG,2023-06-01
DG,2023-08-31
DG,2023-12-07
DG,2024-03-14
DG,2024-05-30
DG,2024-08-29
DG,2024-12-05
DG,2025-03-13
DG,2025-06-03
DG,2025-08-28
DG,2025-12-04
DG,2026-03-12
DG,2026-06-02
DGX,1997-01-27
DGX,1997-04-16
DGX,1997-07-16
DGX,1997-10-20
DGX,1998-01-27
DGX,1998-04-14
DGX,1998-07-15
DGX,1998-10-14
DGX,1999-01-27
DGX,1999-04-14
DGX,1999-07-16
DGX,1999-10-26
DGX,2000-01-27
DGX,2000-04-24
DGX,2000-07-24
DGX,2000-10-19
DGX,2001-01-29
DGX,2001-04-23
DGX,2001-07-23
DGX,2001-10-18
DGX,2002-01-28
DGX,2002-04-18
DGX,2002-07-22
DGX,2002-10-17
DGX,2003-01-23
DGX,2003-04-22
DGX,2003-07-22
DGX,2003-10-21
DGX,2004-01-27
DGX,2004-04-22
DGX,2004-07-22
DGX,2004-10-25
DGX,2005-01-27
DGX,2005-04-21
DGX,2005-07-25
DGX,2005-10-20
DGX,2006-01-26
DGX,2006-04-20
DGX,2006-07-24
DGX,2006-10-19
DGX,2007-01-25
DGX,2007-04-19
DGX,2007-07-24
DGX,2007-10-24
DGX,2008-02-21
DGX,2008-04-21
DGX,2008-07-22
DGX,2008-10-21
DGX,2009-01-26
DGX,2009-04-21
DGX,2009-07-21
DGX,2009-10-20
DGX,2010-01-25
DGX,2010-04-21
DGX,2010-07-21
DGX,2010-10-20
DGX,2011-01-25
DGX,2011-04-20
DGX,2011-07-20
DGX,2011-10-25
DGX,2012-01-24
DGX,2012-04-18
DGX,2012-07-19
DGX,2012-10-17
DGX,2013-01-23
DGX,2013-04-17
DGX,2013-07-18
DGX,2013-10-17
DGX,2014-01-30
DGX,2014-04-24
DGX,2014-07-24
DGX,2014-10-23
DGX,2015-01-29
DGX,2015-04-23
DGX,2015-07-23
DGX,2015-10-22
DGX,2016-01-28
DGX,2016-04-21
DGX,2016-07-21
DGX,2016-10-20
DGX,2017-01-26
DGX,2017-04-20
DGX,2017-07-25
DGX,2017-10-19
DGX,2018-02-01
DGX,2018-04-19
DGX,2018-07-24
DGX,2018-10-23
DGX,2019-02-14
DGX,2019-04-23
DGX,2019-07-23
DGX,2019-10-22
DGX,2020-01-30
DGX,2020-04-22
DGX,2020-07-23
DGX,2020-10-22
DGX,2021-02-04
DGX,2021-04-22
DGX,2021-07-22
DGX,2021-10-21
DGX,2022-02-03
DGX,2022-04-21
DGX,2022-07-21
DGX,2022-10-20
DGX,2023-02-02
DGX,2023-04-27
DGX,2023-07-26
DGX,2023-10-24
DGX,2024-02-01
DGX,2024-04-23
DGX,2024-07-23
DGX,2024-10-22
DGX,2025-01-30
DGX,2025-04-22
DGX,2025-07-22
DGX,2025-10-21
DGX,2026-02-10
DGX,2026-04-21
DHI,1996-04-16
DHI,1996-07-17
DHI,1996-11-12
DHI,1997-01-21
DHI,1997-04-22
DHI,1997-07-30
DHI,1997-11-10
DHI,1998-01-20
DHI,1998-04-21
DHI,1998-07-21
DHI,1998-11-03
DHI,1999-01-19
DHI,1999-04-20
DHI,1999-07-20
DHI,1999-11-09
DHI,2000-01-20
DHI,2000-04-19
DHI,2000-07-14
DHI,2000-11-10
DHI,2001-01-19
DHI,2001-04-18
DHI,2001-07-19
DHI,2001-11-14
DHI,2002-01-22
DHI,2002-04-22
DHI,2002-07-22
DHI,2002-11-12
DHI,2003-01-16
DHI,2003-04-16
DHI,2003-07-16
DHI,2003-11-12
DHI,2004-01-21
